ResponseId,positive,neutral,negative,unknown,total
R_2aRilDGHahWUe9l,6,4,0,0,10
R_2pVOD75Ja6vuzSh,1,4,6,0,11
R_2fcTd7ql3ZqPsCg,6,0,0,0,6
R_OvOkKMZmTPvzfgt,3,4,2,0,9
R_12Phu5hjSihjtvd,5,6,0,0,11
R_WvznnHHstiIE6Ax,6,3,0,0,9
R_TdxN1Y4q55gTBkt,4,4,0,0,8
R_3suJ6dVzPEHTivo,6,3,0,0,9
R_2ypBk7akCvVIs6s,3,1,3,0,7
R_1BQKTdGvUApPMc6,4,4,0,0,8
R_2e8dz2O2QFD0McP,1,0,7,0,8
R_2rSY4Zo4babI3OG,7,2,0,0,9
R_AsuoL8eeSoMfEZ3,4,4,1,0,9
R_1Nzzo8YfMbEB3On,8,2,0,0,10
R_1o6z6YJCiy3gTKq,3,6,0,0,9
R_216DDTJ1OS2rHmD,5,3,0,0,8
R_00VjS1b0KnxylPz,6,3,0,0,9
R_3JxUJBTVtGFr4sz,9,0,0,0,9
R_3iWIEmDV5WVbC5g,7,3,0,0,10
R_XBoLLTo2jfBYEet,1,4,2,0,7
R_0ALf8IO4xTikttn,5,4,0,0,9
R_2VHZsAYlupTax5T,2,7,1,0,10
R_1rplIOET3NnlBIn,7,3,0,0,10
R_py2gUa24YPMwVEZ,7,6,1,0,14
R_3IS4XAaArCBL7EA,8,2,0,0,10
R_AuoMuxMmUw420Cd,5,5,0,0,10
R_pMCQvCaD3BotgoF,5,3,0,0,8
R_eJNKR9YsJEvlRFD,3,5,0,0,8
R_1IWsGUygkaZiGzx,6,2,0,0,8
R_soHY86zBJg42zcd,7,3,0,0,10
R_1NtzdMZuMD2F0Rz,5,5,0,0,10
R_27DR22vRrPhZeKO,7,2,0,0,9
R_1Iv14L6wg62mgDz,4,8,0,0,12
R_RyliKzkrtCNz21P,5,7,0,0,12
R_ROKzD0IpW58t81r,1,1,6,0,8
R_2Y95lpxoV9m5sJy,3,6,1,0,10
R_86Qmr3m5FxUWEz7,6,3,0,0,9
R_3NyonSem7OYilNE,4,4,1,0,9
R_2eUqtsQoOmuXja5,5,3,0,0,8
R_9TwAd63A416OAlr,7,3,0,0,10
R_3PnaCQUBPCctSDS,7,3,0,0,10
R_3jdIxrvW38XDneX,2,9,0,0,11
R_1Gy9QLin5tou96R,9,2,0,0,11
R_2wMNlNcAFslrZKt,3,1,6,0,10
R_2YXMRoRLys54TGg,5,5,0,0,10
R_qL6ZEwxZG7bZehP,7,1,0,0,8
R_2v6Sb43jRLb0TZO,0,0,8,0,8
R_PTiSprUi9h84oY9,8,2,0,0,10
R_1P5yB7ljw99DCnU,0,4,4,0,8
R_4PlfGlmCLqEKqD7,6,3,1,0,10
R_2y2XeKXsbYRLj40,2,4,1,0,7
R_3hFMlyAUwoJUPI1,9,1,0,0,10
R_20MaSamdw8T4w4B,3,2,5,0,10
R_1CwFE8J4JpwxsaK,2,7,1,0,10
R_by09SuNFII6C1WN,4,4,0,0,8
R_3CHGzOaJq6W1X7o,5,3,2,0,10
R_3HAnJDZ1exm4q7P,6,2,1,0,9
R_aXCPmXCymU58q1X,8,2,0,0,10
R_viPUjST1XhuhYgF,2,3,1,0,6
R_1JVYdfGprqYHzBM,4,3,1,0,8
R_2CI1MeBy7cgVvUq,4,4,1,0,9
R_ClAhGooMADAKARr,8,3,0,0,11
R_3kqgCvBsYDYBRGg,7,1,0,0,8
R_3HNTBq51PdNFsyD,2,6,1,0,9
R_1OPK3bGdgQTviVo,8,1,0,0,9
R_2fBWW7qeSrmT9a4,4,4,3,0,11
R_2aA1cQaMPJnypAj,6,4,0,0,10
R_1QB0hmtamm5HmNI,5,5,0,0,10
R_2zkImDJQOb6gO2F,6,3,1,0,10
R_DIQg4KU2VFfEVjz,3,2,2,0,7
R_1dN2CmFv5Tt3aLO,4,3,2,0,9
R_2rpT5r6dxvEDAOB,6,3,1,0,10
R_12SdWkSaNrZyTyw,3,2,3,0,8
R_2aRibgSdVFTRKQw,3,1,0,0,4
R_Om0ITIw36wvkKPf,5,7,0,0,12
R_dnbNU4k9RfazirT,6,3,0,0,9
R_1GvTlapl9392xGD,6,3,0,0,9
R_vOFc3g3bJnY7mff,0,1,5,0,6
R_vYNSxsRz9B7ZPwZ,4,4,2,0,10
R_4ZNuqELS1n9CnOV,4,1,0,0,5
R_31Hoy05sSLyaaAc,4,4,0,0,8
R_1qdGUwpMhzN6aMD,0,1,5,0,6
R_wSpu4t7ZJ7gmGrf,6,1,0,0,7
R_1HiY8XeT46JW1cj,3,2,4,0,9
R_3DwYKekaF0iZHdD,7,5,0,0,12
R_1QFOGnTg2fiEkLX,8,1,2,0,11
R_3JlQWSpMiuF7nK6,3,3,1,0,7
R_2agJdIR2vLSk6jr,7,1,2,0,10
R_3NFnMBXbBvhZkCa,3,7,0,0,10
R_DTyjWbghtSbvr1f,8,3,0,1,12
R_2xx8bnsP5UQmrLS,3,6,0,0,9
R_vpZaZrZhy2dyfbb,5,4,0,0,9
R_2CjQPcetdt6KBVI,5,5,0,0,10
R_3nvzyvCsjtfRsbR,7,2,0,0,9
R_1DOODFBwdU83ucq,5,4,0,0,9
R_3hA6oPz05theFLL,7,2,0,0,9
R_2eOVpGD9sKVsHOZ,1,5,3,0,9
R_z1IZf4CRd5QLYaJ,5,5,0,0,10
R_UDCkjWihkOIog81,7,0,3,0,10
R_24MILhnmVorA0jY,3,4,1,0,8
R_2q1mp6ez416yn8C,5,4,1,0,10
R_3emq8x0h8xcRmEu,5,3,0,0,8
R_1HdIeHqPLBkRNFn,5,4,2,0,11
R_2DYrOm63ObywiJQ,7,0,2,0,9
R_AAiI0iIhDqw7mlX,8,1,0,0,9
R_3MFZTACqadZfbJq,8,3,0,0,11
R_1ltXdL9E2yA1XeV,2,5,0,0,7
R_1pyzU7ntvQm6kfE,5,4,0,0,9
R_3DeEiJUp6JVktWg,6,0,0,0,6
R_3I6NjwtQieJX21A,6,3,1,0,10
R_3kGP2WnjjngV0M3,4,1,0,0,5
R_24oxKCrawY9xZ2C,5,4,0,0,9
R_pJW6kqpLy0F0YZH,5,4,0,0,9
R_3iCodxzYYhzPH2M,6,4,0,0,10
R_719SUd4dq8ep4hH,9,0,0,0,9
R_eS7QmCXzX90g47f,4,4,2,0,10
R_W9ue26gXI8xgHQt,5,4,0,0,9
R_1gLsr546UPHRKKP,5,5,0,0,10
R_02LfVBMvtfdIish,8,2,0,0,10
R_RVRP8rOVTl6OjMl,4,5,1,0,10
R_yKksoQ3hxJzfwgV,3,7,0,0,10
R_3KW0reuHYLPPQdC,3,4,2,0,9
R_3PMo8nlZsJMqf4g,5,2,2,0,9
R_1juCzvlqGUrXKVb,7,3,0,0,10
R_2Ybrfmo3Spb1T8x,3,5,2,0,10
R_3EQhiI0NLMXo9Ce,5,1,0,0,6
R_1mCsKNtbRBa4L9s,6,3,0,0,9
R_2aQ4mmQV464XYSf,2,7,0,0,9
R_2VyeTBe81CzGwFa,7,1,0,0,8
R_1N9CyMw9DrafsJ6,0,2,6,0,8
R_DBrKU1fcju7BDiN,3,4,0,0,7
R_UAx0MbTnvkdfip3,9,0,1,0,10
R_3EKAoBBfOTvpR7Y,6,4,0,0,10
R_2Br0oKjKKHpEKzt,8,3,0,0,11
R_3L6jnxCB5rGdO9g,7,1,0,0,8
R_2veTQUmk1d7aZYg,3,5,1,0,9
R_1KjLcuPO0gcX1Tm,5,4,1,0,10
R_1PRVpt09TJIdooQ,6,3,2,0,11
R_1I6tJhYB2q8o3LI,5,4,0,0,9
R_2zqZqJT78BTxxM1,7,2,0,0,9
R_2uZAU1FtOCI9HHP,4,4,0,0,8
R_x9HWI2ni6ajE9JT,6,4,0,0,10
R_vf3o529aynALSpz,5,2,2,0,9
R_3KrtLPJ8lv2bAWc,3,3,3,0,9
R_24jAbfXnTF7J5Wk,7,3,0,0,10
R_YcycJxzHnW645tn,2,8,0,0,10
R_2aXYSRlWb0hrxZi,2,1,3,0,6
R_1OkwKC281s80pup,6,1,0,0,7
R_2SjGUHDJUN1nZoX,2,4,2,0,8
R_2VOwpthG1qVEiY2,7,1,0,0,8
R_1cTBqSXbf1nINoB,7,2,0,0,9
R_3MheEgxLy7zPUpp,5,7,0,0,12
R_5AyMAX4HGXBl4xr,5,6,0,0,11
R_t0alOluvu5yPdyp,2,3,2,0,7
R_1NtBsEEOmtZ4lGi,0,7,3,0,10
R_1N21tfPviyHaWwg,7,1,0,0,8
R_1iljLc6BLVxc5Iz,4,6,0,0,10
R_1pRtBr2ktPzt5Dy,2,3,3,0,8
R_cBDbMgLuAf9KnZf,1,3,3,0,7
R_1H2zp1XfBPDoGmm,7,0,1,0,8
R_3nTcI2pQRbFpvOZ,2,6,1,0,9
R_3Ny9ttJWwJAu7iQ,3,6,0,0,9
R_3QRAJGWlk8Crj4F,7,2,0,0,9
R_1jWaPHF7vQVJjIB,7,3,0,0,10
R_1LU7H81CzAHj6lg,2,5,1,0,8
R_12FSeMn5sHTQiTB,3,5,0,0,8
R_2PkgvNu1abdvRdA,8,2,0,0,10
R_DI9kpWeWRxL1F3b,8,1,1,0,10
R_3Deps9vMJew4vrb,0,3,0,0,3
R_XBAtNx0jwZvJljr,4,5,1,0,10
R_DIBw5dTPfqzKHND,1,4,3,0,8
R_1jJkfUPs7fTv3xY,4,7,0,0,11
R_2ql4I8MYyW0KRJs,3,6,0,0,9
R_1EasBWc2fVWFRJu,6,1,3,0,10
R_2c2syXLMbf4XRz8,5,3,1,0,9
R_1NEB6j09m8SVj6B,6,0,0,0,6
R_dj7vuaoQejXae77,7,3,0,0,10
R_3sdbnnjo0E8cB7U,7,3,0,0,10
R_0kZV73Imb0VoaE9,10,2,0,0,12
R_t0qmKAg0NmseW2Z,6,1,1,0,8
R_3eyuPEEL8P8c5db,5,2,0,0,7
R_1psTfMmAI14gVkh,5,3,0,0,8
R_NVAPbnrN45zuZ1v,1,3,5,0,9
R_2whOu6LWm9GIe3S,3,6,2,0,11
R_5tJ2V8v3e82jyCJ,7,4,0,0,11
R_2e9D79WmNgkkz4x,4,7,0,0,11
R_3EPRTgHwAC7r6Z1,7,3,0,0,10
R_z2SN3U754sN4r8B,0,1,1,0,2
R_1JJB1JnQwgH8CZa,4,5,0,0,9
R_2xEjoUaSxFtKfW8,6,1,1,0,8
R_3rH8KkMegVnrO2J,7,2,0,0,9
R_22zhXYKafFHqEnd,4,4,0,0,8
R_0NHwzbtIMUHtIRz,7,3,0,0,10
R_1Fy8HVSDf9dZ5lG,5,2,2,0,9
R_1Ej3thFE08Ap3hd,5,4,1,0,10
R_0Nwa5pLrWT8Csvf,0,2,3,0,5
R_2e59mbIjAnCFbpf,4,2,1,0,7
R_2X5TpAuI4G8Y5zj,10,0,0,0,10
R_1IfTXQbBN0ABaPj,6,1,2,0,9
R_1C1Jk84latsBO2N,9,1,0,0,10
R_10MF6Z5M88j3gWh,8,0,0,0,8
R_2DZ8olVtLaBTp6K,4,4,2,0,10
R_3g5Dwi4QLtEW2m7,9,1,0,0,10
R_TuZbjs2VpErXbfb,4,1,0,0,5
R_1Nay8nBEszpowZG,5,4,0,0,9
R_Tc0NuvYd6wIWSnn,10,0,0,0,10
R_3iDaWZDYv21u9kj,7,0,0,0,7
R_AEEKrz2sBAEoJy1,2,1,2,0,5
R_2v6MfBb5SjkNJv0,3,7,2,0,12
R_9BpJNZTVnvJu1tD,4,4,1,0,9
R_2eP5n3hqOHacwTq,11,1,0,0,12
R_3gYhUaxoqnMJe49,7,2,0,0,9
R_AiWPTw5X3tAuOUF,7,2,1,0,10
R_3rThKgbtd4D2aGu,7,2,0,0,9
R_3Rm6lDjKQLsUqdq,6,3,1,0,10
R_1eEmO5MbFrFLqZy,5,3,1,0,9
R_1LYU0XBXKeebS66,8,3,0,0,11
R_1gh9Ib3L500busM,6,2,0,0,8
R_3FII64mAZpPOFhc,6,3,0,0,9
R_OxIydPpKWCsElZn,7,2,0,0,9
R_3hG5eXt0wdHUdz3,4,3,0,0,7
R_Zg9HrOspLwZ4wkF,3,2,2,0,7
R_RmlCEbbwx1IkI25,4,3,3,0,10
R_qXgE9lY1ttbRloB,6,5,0,0,11
R_2wuiB2iEjD0vQna,6,2,0,0,8
R_2dyfQnizGw8Mu0K,3,5,1,0,9
R_1K2wHRlMUTvCFuF,6,0,2,0,8
R_1q8nzBBloiwioXH,6,3,0,0,9
R_2CwB7kZvZnmMXfv,3,3,4,0,10
R_1KpsgfO019Lg53v,5,5,0,0,10
R_2uWDBGQBbXbIMhc,6,3,0,0,9
R_NUMYFw7Gfaq08G5,6,2,2,0,10
R_3lsRg1iuxpj1rVs,7,2,0,0,9
R_e3cWOtvyRBovxYZ,7,2,0,0,9
R_1FfEJRJi6zCEF1O,7,4,0,0,11
R_2TC4AvSal8vlu0y,5,4,0,0,9
R_2QSbmSFyzMnh3s9,5,3,0,0,8
R_1iaQe7FawUkeceW,1,1,7,0,9
R_2YL0b8COUZXUOLk,7,1,0,0,8
R_5gtSzMfTGe2TPcl,3,5,0,0,8
R_3Pp3HwQtKFmF5QA,4,4,2,0,10
R_2WOo5tK1tr8lE0O,6,3,0,0,9
R_3J3K9ZjgOn4LmUR,5,2,0,0,7
R_4ZmYwfqyb0Kjl0l,4,3,1,0,8
R_42cJPNEj26XqCA1,5,6,0,0,11
R_Utsf9lX7o88uIvL,1,3,5,0,9
R_3D6kGlvesBzCqz1,7,2,0,0,9
R_bkp3kSIAI3Olxsd,3,4,3,0,10
R_1gqnLq8KXUojfWO,6,2,1,0,9
R_2PvWOm2OFNAGAJF,6,0,2,0,8
R_cLUnKC9hI7LwcMh,4,5,2,0,11
R_3h42AQkzCbAziqx,2,6,0,0,8
R_3hhHYpSZYxVq1VM,4,1,4,0,9
R_3KPgo6VbuMwmX87,7,2,0,0,9
R_1mFbNqZ5po7tGTi,5,3,4,0,12
R_1Qto7MoCVJTkck5,8,1,0,0,9
R_1obXTYd8tW6q963,8,0,0,0,8
R_2xEFyHN9xewmkjy,2,5,3,0,10
R_3koxSTjcjjrzBa1,7,3,0,0,10
R_2f7W76cGOu6KXV7,6,4,0,0,10
R_2P5t4PMaFcXgGhX,6,1,1,0,8
R_3HtW45YfbvkZlWz,2,7,0,0,9
R_0OFxLstlkkETR7z,4,4,1,0,9
R_2BbbFnjcaK7Iz48,7,2,0,0,9
R_3J3MH287O90i8iR,3,6,0,0,9
R_OwhfiDfoFyiUV8Z,3,6,1,0,10
R_2eWGYVP612R78xd,7,0,2,0,9
R_xbVIrLvhalqL8s1,4,5,0,0,9
R_2ux0jyQvEtm7v01,4,1,3,0,8
R_R8qzqpu5R28fbfr,2,2,8,0,12
R_2tzin8ohxKR4BRB,6,3,0,0,9
R_3I0Hp63FkY0Riql,8,1,0,0,9
R_1oFFivaYEeMJSl2,4,2,0,0,6
R_XBppyTffwon3MbL,4,4,0,0,8
R_eRvXqp8MVvovZYd,1,5,2,0,8
R_2Ei3YPRAn28Kwci,4,6,0,0,10
R_2rAUTky9BImReLc,5,5,0,0,10
R_UzEtx1BmTEuHuff,5,3,0,0,8
R_3xG6nhsunDKkyfD,6,2,1,0,9
R_2vkrLY9YAgdlyKS,6,2,1,0,9
R_20PqjEFX9adqGUN,2,3,4,0,9
R_31N0OJoIHPvpE3v,9,1,0,0,10
R_AG7dxFWVUnKdDbj,3,7,0,0,10
R_6JZIrFi4EHoSdjP,9,1,0,0,10
R_3t3mxAJSgwORpYd,2,4,1,0,7
R_32QvyQkE7RFdVev,9,1,0,0,10
R_1gb80XPw1FnylMG,3,7,1,0,11
R_2EiAJIRaEVEQbUG,3,5,2,0,10
R_2eWFsxzFaedZSg0,6,3,0,0,9
R_32PeLFGRYfTwfYB,5,5,2,0,12
R_2ya4ioi9bW1low6,2,4,1,0,7
R_3GBe2jQkLEfdK0X,4,5,0,0,9
R_27kG1Lp8vsAWa7R,5,4,0,0,9
R_3JrCOzeN3HSFrHz,9,3,0,0,12
R_3FIl97djdmLf4Vn,3,2,1,0,6
R_2aLZcMI1OygLaSH,5,2,2,0,9
R_1LCIMdU93Juqcjs,6,4,0,0,10
R_2fpUPdSTVqAxt0w,8,1,0,0,9
R_3shMJSXEMDimggE,5,3,1,0,9
R_31gvUI3MbYURpXP,3,2,3,0,8
R_p003Nk9VWo2Ngrf,9,0,0,0,9
R_2ROOa2S7R9xpypg,9,1,0,0,10
R_2YeKaDi0ihmLpJc,7,3,0,0,10
R_1lahYBkHCzMjSoM,2,5,1,0,8
R_3jSBOAPDqI4TSew,7,3,0,0,10
R_3GcBQ8u46A0zcBR,4,6,0,0,10
R_O1kf7HWHIG29o41,4,3,0,0,7
R_tJtM5ouov3qjrLX,3,5,1,0,9
R_0pMCfUJeC2OoBKp,2,7,0,0,9
R_3m9kNvbmQDsFiK6,0,1,2,0,3
R_12Mb5IRfL75FZPP,7,3,0,0,10
R_xiwj3gp64Eh8mdz,5,0,4,0,9
R_3G1zO8vJ5dU5Vco,3,6,0,0,9
R_3CDXAOL53c7fBbR,7,3,0,0,10
R_eY63WBkncsfeaUV,4,5,0,0,9
R_r8x14M1w2ddhLLH,10,0,0,0,10
R_2wyuttvVLNdF2yu,3,3,1,0,7
R_1riERGoI4kiUKmC,1,2,3,0,6
R_1kZDnxRAkhGNexS,5,4,0,0,9
R_1jJrMRdF2CFEsTH,8,3,0,0,11
R_2EioDw1CsjdCvrL,2,3,5,0,10
R_3DiJstTDcTQhU4I,5,4,0,0,9
R_enfPnEjKr0saBb3,3,5,1,0,9
R_1hRnQGly4XZj889,1,3,1,0,5
R_22LnnwwLkXiA1El,10,0,0,0,10
R_1JW0xuiOgp7u6Hf,4,3,1,0,8
R_2bHns2IL9ELocgi,6,1,0,0,7
R_3iETCb1IcaUKB1C,5,2,1,0,8
R_1f8irjHaEmMH5zE,8,2,0,0,10
R_10IQ4DDw6Iv0kfE,5,4,0,0,9
R_39RfW116yKyZH3j,5,2,2,0,9
R_2coP80X1My1SF7Z,6,4,0,0,10
R_87aXaUumnduMzL3,4,4,0,0,8
R_2f0XAeH3X8o4cT0,5,4,0,0,9
R_BCYzxQlsWzqcprz,5,2,1,0,8
R_3LhhKo8vMyt0xL3,7,3,1,0,11
R_2OUAZekIe5OvslN,5,1,1,0,7
R_28YffLvB5BSIfL1,4,3,2,0,9
R_vcvnPhWT8VTsb5v,9,2,0,0,11
R_POjnK6ytUYzNhLz,6,3,1,0,10
R_1qVWUO0oW1P0u0a,7,1,0,0,8
R_31pwiMbZ0F6i4Tk,7,5,0,0,12
R_3KGCE4edAoO7D3i,8,0,0,0,8
R_2690bHVwT4B6GXH,3,3,3,0,9
R_BSpzdPQUIoOolA5,5,1,2,0,8
R_xtKyIhIJH71NHMZ,8,4,0,0,12
R_1jP2G6OgBexfOw6,5,5,0,0,10
R_An5rIoV3TLbijnj,5,4,1,0,10
R_7QIDcoZXRmbXXQl,7,4,0,0,11
R_2zHlvAa5tMatcn1,7,5,0,0,12
R_2dSevAJ97NoDGzc,3,3,3,0,9
R_VQFukWnxz0EGafT,5,4,0,0,9
R_1GUngEFmbqMDr0I,7,1,0,0,8
R_0O3dtmMWu1cxwbL,3,4,2,0,9
R_1Sz4XmOnph4KfMB,7,2,0,0,9
R_3Jgt0OciufNqtKm,5,3,0,0,8
R_1GvqqMM1WAcuKIE,5,0,0,0,5
R_1gAvpudBsV4AzLU,0,7,1,0,8
R_1fdC9VZeGGnbpyi,3,6,0,0,9
R_2uVbxzqQYCcr9mv,5,5,0,0,10
R_3MnXk4AUFEIQjdn,5,6,0,0,11
R_2b1xMSa61jAN72Q,4,4,1,0,9
R_29lZKTBFFTU8Nwj,0,5,1,0,6
R_5jA97ijUd7hqmXL,8,2,0,0,10
R_1dN9hcybrE4FE5R,6,3,0,0,9
R_3qV9HUwUhQWixB2,2,3,0,0,5
R_sbsLhJbSz3bidQB,6,2,0,0,8
R_296pMNiDq2tWfxE,8,2,0,0,10
R_2rqCqSZb6f9TYYl,5,5,0,0,10
R_1jZdr1VBepui6kb,0,3,4,0,7
R_12EB9jm6eNUoYUM,7,3,0,0,10
R_r0G5yHMasHmDdD3,4,2,2,0,8
R_aVqfd9GtCEilT4B,4,2,1,0,7
R_W8z4UWlbJBJTLXP,7,4,0,0,11
R_1laUVejRtI1TQAb,6,4,0,0,10
R_x9HPFzKlCkbdkyt,6,4,0,0,10
R_3nSeTzBz93flIQy,3,2,1,0,6
R_2arkaExF9P5Weyp,0,5,2,0,7
R_saKhdGbQsdTwsdb,6,3,0,0,9
R_2QVWA6ABlk4VtXV,9,1,0,0,10
R_3hb6FakHULFD0yE,5,1,3,0,9
R_28GkOJgEsS4EMMv,6,3,1,0,10
R_246GbiOSLJv6F41,1,5,1,0,7
R_30iQgC6c2EdBNc4,6,3,0,0,9
R_4Usvjctb9dpRitr,3,3,4,0,10
R_3qIM1wuVDfoy9Z5,8,2,0,0,10
R_3KO66tFiKHceGRj,5,4,0,0,9
R_3M5TKf3alIrhB5C,4,4,3,0,11
R_2XgtJwpJ8vsDETp,2,5,2,0,9
R_3JKJooBMBKml3Sc,9,1,0,0,10
R_3FImUheDeFkxtAw,8,1,0,0,9
R_12ajsTqxKFICdpT,3,6,0,0,9
R_2eOJNJCqNhpcQVI,3,2,0,0,5
R_UROCNQqB5vV6MCZ,5,3,2,0,10
R_eX88xDcVyyRLGlr,5,4,1,0,10
R_3O2Hy7dH32aec0S,5,4,0,0,9
R_2A05DMcvyIfCRYQ,8,0,0,0,8
R_3nxvbXpaE13WGZO,1,4,3,0,8
R_2eQMGm1YlDlvpUj,1,3,3,0,7
R_28OIqxsyH2ka2dh,1,5,2,0,8
R_2Pcmn5eylgZnpbf,6,3,1,0,10
R_3hzp80bxL7iv0Sj,8,1,0,0,9
R_3oHer0IRYXvwyqC,5,4,0,0,9
R_2fE9qi7Iwsei0vY,1,6,1,0,8
R_6fj2S30mKbl3MhX,4,6,0,0,10
R_umNHOLdgS6JIZu9,7,4,0,0,11
R_6R4GtjemU8uKKCl,4,3,1,0,8
R_2SHOa0Q7NISCkDG,1,3,3,0,7
R_9NZMAGON9670gQF,3,1,5,0,9
R_2U0h8neljsw4TJY,2,5,0,0,7
R_2f2KYcoMGz59M2x,5,3,1,0,9
R_BwT0fLMJeVRCuVH,2,7,1,0,10
R_2f8Nf7eeaH7xsbK,2,5,0,0,7
R_XGiB6f2aFMjk8iB,4,3,0,0,7
R_3nkhHtRjJ7TocXg,6,3,0,0,9
R_1LGL0gEs1iuQdKe,2,7,0,0,9
R_22E5KzEqExa4nXB,7,1,1,0,9
R_2t3VxokE3gjNe52,6,4,0,0,10
R_1H2htgyXHsgbe1j,4,3,0,0,7
R_OpRkHuwIToaHLUt,7,0,0,0,7
R_3QLYOe3YrEL9uGL,4,0,1,0,5
R_2ANjX1LHuhVBjSM,7,2,0,0,9
R_vDD0ebjDAtwbgrv,3,4,2,0,9
R_3qffvEQvh32tYYi,1,5,2,0,8
R_1geeYypMuw1gGe6,1,4,4,0,9
R_3GCDM66SHUHYlbN,7,4,0,0,11
R_2ToSsaxKFf0yuQB,9,0,0,0,9
R_2aCDGztStWtl19z,6,1,0,0,7
R_1GV1aIMAwg06ePj,3,8,1,0,12
R_3qIQMzB4HWa14D4,7,5,0,0,12
R_31gb9kHHld07B2G,6,3,0,0,9
R_3izk6B58Zd19oqe,1,2,5,0,8
R_262yBdu1yA2SGL7,6,3,0,0,9
R_33s9ZvORSUjlFi6,5,3,1,0,9
R_2uODJUQamTvX5EP,4,2,0,0,6
R_3iq0dR6Lj4czXpY,6,4,0,0,10
R_qUywWkfR8vwA6Zj,4,5,0,0,9
R_D8IOAqhnhOkWMYV,8,2,0,0,10
R_vdJiXbiR9dnxY89,6,2,0,0,8
R_1gu8f0KhLk4Vk4u,5,2,2,0,9
R_30qqlM8rUXd4jEJ,9,1,0,0,10
R_3CPmzjY4ls1a05y,1,7,1,0,9
R_2Vl4cUOEgTbh1Ol,9,1,0,0,10
R_Raj7AJnYKgTzntT,2,9,2,0,13
R_6Ek4UuJta0AFilr,4,1,2,0,7
R_2zkZmfSGLYmuWx0,7,2,0,0,9
R_3kif1ToDB3ZZZQ4,4,5,0,0,9
R_3J9I6FFXiJGsNtM,1,3,5,0,9
R_XTIpKHoJQwL7uUN,4,5,1,0,10
R_2uU7j9kHp8jWnHA,7,1,2,0,10
R_2dF3etnTeYaGNzt,7,0,0,0,7
R_3n1rQXuvJaux5Yu,3,6,0,0,9
R_1mfq2mtAiAeen2B,7,4,0,0,11
R_2b2EXUnZlZpcY6I,2,4,0,0,6
R_2e3VSmbWOEm4pce,0,6,3,0,9
R_1LUwiWUE2dC37Bq,5,5,0,0,10
R_3kbQwW4TtWb9Jd6,4,2,2,0,8
R_2WVJmH7fJs62CvS,0,4,4,0,8
R_2uwdu48vT6Ph8BP,4,0,1,0,5
R_3fQbTIs0rPIZ3ET,7,1,0,0,8
R_1cY76s1VgiCuCLC,5,2,0,0,7
R_2cCLuAYna9cJ8Y9,4,3,3,0,10
R_2BnfmvDdnvAYIgJ,5,5,0,0,10
R_3hzFeZXO1pKmCxI,3,5,1,0,9
R_2b1WuhZXpJ4Rii8,3,0,6,0,9
R_YVpJgarCBM6qkKJ,6,3,0,0,9
R_us1tdqflS9GB0tj,8,3,0,0,11
R_1dbPaChDulb5N1U,6,4,0,0,10
R_WllHxAgJe3sPuOl,5,5,0,0,10
R_6Ru1HzJBa1UYO4N,5,6,0,0,11
R_2D8fA0xqhz2rFmr,7,0,0,0,7
R_3ELx080tHVWKfA8,6,2,0,0,8
R_2aVL0WJgczigNuB,0,1,8,0,9
R_2v7JIw0DS6bc7oX,9,1,0,0,10
R_26hVPbh1IIKPsMJ,6,4,0,0,10
R_qInG5fIw9H6SOFH,5,4,0,0,9
R_3MGbj3VmkLmTabt,4,4,1,0,9
R_b3LdCE0104S3Iit,8,1,0,0,9
R_1OE3eK5eY0dQAr2,7,1,0,0,8
R_21bwxxzxRWiE0Ez,3,4,3,0,10
R_1hVTQaBPVbvnRUm,4,3,0,0,7
R_1IuBDxs8WZrjsN6,5,3,0,0,8
R_21AILUlMT8WZAQM,4,3,0,0,7
R_10NHFyVmNwuL9zD,5,3,1,0,9
R_2ZUEsBCkd72t0wJ,7,3,0,0,10
R_2D6RnUH6outB7g5,6,3,0,0,9
R_2fGTA0mOYoxaSAB,6,1,0,0,7
R_3dYWeRrVQ1KIiZA,6,4,0,0,10
R_2q9FAhI7rY9PYaD,6,4,0,0,10
R_2aVmlrMXAoG9kxK,6,5,0,0,11
R_sXnn9D9hOZOVTsl,8,0,0,0,8
R_28MK68Y3fh8PKBX,4,7,1,0,12
R_yjXFIXRxEsTF1dv,6,1,0,0,7
R_1LhgkRqzPbOAIzg,6,4,0,0,10
R_W04pPVLdDZ6lK9P,8,3,0,0,11
R_2UftIPIzMjh9BjJ,3,4,0,0,7
R_3R46GilVVKdSOFQ,7,0,0,0,7
R_1kLBJYM7U0jcy8F,2,7,0,0,9
R_WvqdjXFkTb0aXLj,7,2,1,0,10
R_DpWTvKwbCFaR2U1,6,3,1,0,10
R_AjuwzfgPN9YSczn,7,2,0,0,9
R_9StvmA7892TsKWt,3,5,0,0,8
R_2118zxIf2uWmsiu,1,3,6,0,10
R_3niM21qF3M5MyFV,4,2,2,0,8
R_2w4C5gIBAe1SwAJ,6,3,0,0,9
R_7WjErOTmH5WXMZ3,2,5,2,0,9
R_2t46IttIve5MIVz,6,5,0,0,11
R_3HSKahNuUG7Kfl0,2,6,0,0,8
R_2rVEgAwsuqRs0Ct,8,0,0,0,8
R_3lSanMvvASi5wu1,4,5,0,0,9
R_3m4U0npnsPKqNII,0,1,5,0,6
R_31KHbQKAOERDY71,0,3,3,0,6
R_25HHFCMwrPpNO2s,5,4,0,0,9
